Iteration:  0   Loss:  tensor(0.0390, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  34   Loss:  tensor(0.0137, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  35   Loss:  tensor(0.0142, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  36   Loss:  tensor(0.0158, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  37   Loss:  tensor(0.0154, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  38   Loss:  tensor(0.0164, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  39   Loss:  tensor(0.0129, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  40   Loss:  tensor(0.0163, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  41   Loss:  tensor(0.0150, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  42   Loss:  tensor(0.0151, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  43   Loss:  tensor(0.0165, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  44   Loss:  tensor(0.0147, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  45   Loss:  tensor(0.0163, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  46   Loss:  tensor(0.0135, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  47   Loss:  tensor(0.0145, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  48   Loss:  tensor(0.0173, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  49   Loss:  tensor(0.0141, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  50   Loss:  tensor(0.0149, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  51   Loss:  tensor(0.0172, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  52   Loss:  tensor(0.0141, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  53   Loss:  tensor(0.0143, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  54   Loss:  tensor(0.0144, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  55   Loss:  tensor(0.0148, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  56   Loss:  tensor(0.0173, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  57   Loss:  tensor(0.0171, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  58   Loss:  tensor(0.0143, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  59   Loss:  tensor(0.0155, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  60   Loss:  tensor(0.0118, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  61   Loss:  tensor(0.0151, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  62   Loss:  tensor(0.0149, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  63   Loss:  tensor(0.0112, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  64   Loss:  tensor(0.0159, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  65   Loss:  tensor(0.0149, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  66   Loss:  tensor(0.0169, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  67   Loss:  tensor(0.0186, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  68   Loss:  tensor(0.0142, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  69   Loss:  tensor(0.0135, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  70   Loss:  tensor(0.0187, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  71   Loss:  tensor(0.0144, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  72   Loss:  tensor(0.0130, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  73   Loss:  tensor(0.0122, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  74   Loss:  tensor(0.0143, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  75   Loss:  tensor(0.0172, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  76   Loss:  tensor(0.0139, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  77   Loss:  tensor(0.0175, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  78   Loss:  tensor(0.0140, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  79   Loss:  tensor(0.0150, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  80   Loss:  tensor(0.0149, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  81   Loss:  tensor(0.0138, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  82   Loss:  tensor(0.0149, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  83   Loss:  tensor(0.0160, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  84   Loss:  tensor(0.0153, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  85   Loss:  tensor(0.0150, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  86   Loss:  tensor(0.0174, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  87   Loss:  tensor(0.0179, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  88   Loss:  tensor(0.0145, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  89   Loss:  tensor(0.0156, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  90   Loss:  tensor(0.0148, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  0   Loss:  tensor(0.0145, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  1   Loss:  tensor(0.0163, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  2   Loss:  tensor(0.0131, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  3   Loss:  tensor(0.0151, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  4   Loss:  tensor(0.0126, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  5   Loss:  tensor(0.0135, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  6   Loss:  tensor(0.0140, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  7   Loss:  tensor(0.0113, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  8   Loss:  tensor(0.0120, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  9   Loss:  tensor(0.0137, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  10   Loss:  tensor(0.0160, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  11   Loss:  tensor(0.0143, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  12   Loss:  tensor(0.0154, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  13   Loss:  tensor(0.0168, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  14   Loss:  tensor(0.0156, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  15   Loss:  tensor(0.0132, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  16   Loss:  tensor(0.0150, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  17   Loss:  tensor(0.0112, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  18   Loss:  tensor(0.0153, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  19   Loss:  tensor(0.0131, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  20   Loss:  tensor(0.0155, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  21   Loss:  tensor(0.0111, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  22   Loss:  tensor(0.0130, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  23   Loss:  tensor(0.0137, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  24   Loss:  tensor(0.0148, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  25   Loss:  tensor(0.0157, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  26   Loss:  tensor(0.0142, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  27   Loss:  tensor(0.0145, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  28   Loss:  tensor(0.0161, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  29   Loss:  tensor(0.0165, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  30   Loss:  tensor(0.0142, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  31   Loss:  tensor(0.0152, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  32   Loss:  tensor(0.0161, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  33   Loss:  tensor(0.0129, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  34   Loss:  tensor(0.0109, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  35   Loss:  tensor(0.0125, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  36   Loss:  tensor(0.0159, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  37   Loss:  tensor(0.0142, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  38   Loss:  tensor(0.0143, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  39   Loss:  tensor(0.0135, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  40   Loss:  tensor(0.0155, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  41   Loss:  tensor(0.0133, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  42   Loss:  tensor(0.0134, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  43   Loss:  tensor(0.0154, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  44   Loss:  tensor(0.0133, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  45   Loss:  tensor(0.0151, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  46   Loss:  tensor(0.0118, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  47   Loss:  tensor(0.0121, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  48   Loss:  tensor(0.0145, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  49   Loss:  tensor(0.0135, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  50   Loss:  tensor(0.0127, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  51   Loss:  tensor(0.0159, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  52   Loss:  tensor(0.0140, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  53   Loss:  tensor(0.0141, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  54   Loss:  tensor(0.0133, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  55   Loss:  tensor(0.0127, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  56   Loss:  tensor(0.0152, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  57   Loss:  tensor(0.0156, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  58   Loss:  tensor(0.0134, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  59   Loss:  tensor(0.0133, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  60   Loss:  tensor(0.0110, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  61   Loss:  tensor(0.0143, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  62   Loss:  tensor(0.0135, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  63   Loss:  tensor(0.0109, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  64   Loss:  tensor(0.0142, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  65   Loss:  tensor(0.0140, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  66   Loss:  tensor(0.0151, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  67   Loss:  tensor(0.0154, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  68   Loss:  tensor(0.0128, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  69   Loss:  tensor(0.0109, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  70   Loss:  tensor(0.0157, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  71   Loss:  tensor(0.0121, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  72   Loss:  tensor(0.0123, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  73   Loss:  tensor(0.0118, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  74   Loss:  tensor(0.0130, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  75   Loss:  tensor(0.0141, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  76   Loss:  tensor(0.0114, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  77   Loss:  tensor(0.0131, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  78   Loss:  tensor(0.0124, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  79   Loss:  tensor(0.0155, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  80   Loss:  tensor(0.0152, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  81   Loss:  tensor(0.0133, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  82   Loss:  tensor(0.0141, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  83   Loss:  tensor(0.0129, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  84   Loss:  tensor(0.0152, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  85   Loss:  tensor(0.0132, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  86   Loss:  tensor(0.0149, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  87   Loss:  tensor(0.0150, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  88   Loss:  tensor(0.0115, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  89   Loss:  tensor(0.0135, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  90   Loss:  tensor(0.0132, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  0   Loss:  tensor(0.0136, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  1   Loss:  tensor(0.0136, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  2   Loss:  tensor(0.0113, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  3   Loss:  tensor(0.0130, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  4   Loss:  tensor(0.0119, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  5   Loss:  tensor(0.0117, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  6   Loss:  tensor(0.0129, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  7   Loss:  tensor(0.0124, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  8   Loss:  tensor(0.0103, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  9   Loss:  tensor(0.0127, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  10   Loss:  tensor(0.0141, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  11   Loss:  tensor(0.0123, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  12   Loss:  tensor(0.0131, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  13   Loss:  tensor(0.0142, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  14   Loss:  tensor(0.0143, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  15   Loss:  tensor(0.0123, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  16   Loss:  tensor(0.0135, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  17   Loss:  tensor(0.0131, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  18   Loss:  tensor(0.0144, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  19   Loss:  tensor(0.0121, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  20   Loss:  tensor(0.0141, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  21   Loss:  tensor(0.0111, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  22   Loss:  tensor(0.0107, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  23   Loss:  tensor(0.0122, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  24   Loss:  tensor(0.0135, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  25   Loss:  tensor(0.0136, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  26   Loss:  tensor(0.0137, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  27   Loss:  tensor(0.0112, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  28   Loss:  tensor(0.0128, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  29   Loss:  tensor(0.0140, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  30   Loss:  tensor(0.0120, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  31   Loss:  tensor(0.0144, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  32   Loss:  tensor(0.0158, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  33   Loss:  tensor(0.0112, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  34   Loss:  tensor(0.0118, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  35   Loss:  tensor(0.0129, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  36   Loss:  tensor(0.0138, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  37   Loss:  tensor(0.0142, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  38   Loss:  tensor(0.0140, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  39   Loss:  tensor(0.0103, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  40   Loss:  tensor(0.0128, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  41   Loss:  tensor(0.0125, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  42   Loss:  tensor(0.0134, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  43   Loss:  tensor(0.0135, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  44   Loss:  tensor(0.0121, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  45   Loss:  tensor(0.0124, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  46   Loss:  tensor(0.0110, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  47   Loss:  tensor(0.0105, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  48   Loss:  tensor(0.0125, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  49   Loss:  tensor(0.0123, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  50   Loss:  tensor(0.0116, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  51   Loss:  tensor(0.0147, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  52   Loss:  tensor(0.0108, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  53   Loss:  tensor(0.0123, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  54   Loss:  tensor(0.0119, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  55   Loss:  tensor(0.0102, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  56   Loss:  tensor(0.0138, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  57   Loss:  tensor(0.0130, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  58   Loss:  tensor(0.0114, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  59   Loss:  tensor(0.0124, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  60   Loss:  tensor(0.0111, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  61   Loss:  tensor(0.0130, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  62   Loss:  tensor(0.0132, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  63   Loss:  tensor(0.0097, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  64   Loss:  tensor(0.0122, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  65   Loss:  tensor(0.0137, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  66   Loss:  tensor(0.0125, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  67   Loss:  tensor(0.0134, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  68   Loss:  tensor(0.0119, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  69   Loss:  tensor(0.0099, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  70   Loss:  tensor(0.0141, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  71   Loss:  tensor(0.0115, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  72   Loss:  tensor(0.0089, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  73   Loss:  tensor(0.0097, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  74   Loss:  tensor(0.0107, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  75   Loss:  tensor(0.0138, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  76   Loss:  tensor(0.0121, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  77   Loss:  tensor(0.0118, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  78   Loss:  tensor(0.0107, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  79   Loss:  tensor(0.0121, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  80   Loss:  tensor(0.0124, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  81   Loss:  tensor(0.0123, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  82   Loss:  tensor(0.0124, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  83   Loss:  tensor(0.0141, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  84   Loss:  tensor(0.0137, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  85   Loss:  tensor(0.0115, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  86   Loss:  tensor(0.0148, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  87   Loss:  tensor(0.0122, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  88   Loss:  tensor(0.0100, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  89   Loss:  tensor(0.0130, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  90   Loss:  tensor(0.0125, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  0   Loss:  tensor(0.0115, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  1   Loss:  tensor(0.0120, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  2   Loss:  tensor(0.0116, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  3   Loss:  tensor(0.0119, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  4   Loss:  tensor(0.0102, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  5   Loss:  tensor(0.0100, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  6   Loss:  tensor(0.0110, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  7   Loss:  tensor(0.0100, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  8   Loss:  tensor(0.0098, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  9   Loss:  tensor(0.0107, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  10   Loss:  tensor(0.0129, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  11   Loss:  tensor(0.0119, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  12   Loss:  tensor(0.0130, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  13   Loss:  tensor(0.0112, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  14   Loss:  tensor(0.0127, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  15   Loss:  tensor(0.0115, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  16   Loss:  tensor(0.0122, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  17   Loss:  tensor(0.0112, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  18   Loss:  tensor(0.0121, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  19   Loss:  tensor(0.0110, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  20   Loss:  tensor(0.0120, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  21   Loss:  tensor(0.0087, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  22   Loss:  tensor(0.0094, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  23   Loss:  tensor(0.0102, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  24   Loss:  tensor(0.0117, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  25   Loss:  tensor(0.0125, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  26   Loss:  tensor(0.0111, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  27   Loss:  tensor(0.0099, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  28   Loss:  tensor(0.0120, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  29   Loss:  tensor(0.0118, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  30   Loss:  tensor(0.0119, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  31   Loss:  tensor(0.0120, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  32   Loss:  tensor(0.0125, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  33   Loss:  tensor(0.0107, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  34   Loss:  tensor(0.0087, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  35   Loss:  tensor(0.0095, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  36   Loss:  tensor(0.0121, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  37   Loss:  tensor(0.0121, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  38   Loss:  tensor(0.0125, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  39   Loss:  tensor(0.0086, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  40   Loss:  tensor(0.0110, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  41   Loss:  tensor(0.0114, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  42   Loss:  tensor(0.0109, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  43   Loss:  tensor(0.0115, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  44   Loss:  tensor(0.0091, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  45   Loss:  tensor(0.0120, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  46   Loss:  tensor(0.0086, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  47   Loss:  tensor(0.0102, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  48   Loss:  tensor(0.0099, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  49   Loss:  tensor(0.0100, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  50   Loss:  tensor(0.0103, device='cuda:0', grad_fn=<MseLossBackward0>)
